url	start	end	label	source_caption
https://www.youtube.com/watch?v=3jICo_fa5Qg	2594.320	2594.920	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2608.540	2609.140	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2615.900	2616.500	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	2620.810	2621.410	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2621.580	2622.180	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	2643.660	2644.260	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2651.470	2652.070	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	2670.220	2670.820	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	2685.300	2685.900	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2717.470	2718.070	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	2725.940	2726.540	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2780.840	2781.440	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2807.720	2808.320	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2824.620	2825.220	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	2833.960	2834.560	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2868.270	2868.870	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	2886.660	2887.260	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2921.760	2922.360	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2922.070	2922.670	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	2957.080	2957.680	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	2988.620	2989.220	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3004.320	3004.920	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3025.060	3025.660	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3070.720	3071.320	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3071.670	3072.270	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3088.340	3088.940	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3097.610	3098.210	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3297.510	3298.110	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3311.820	3312.420	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3392.060	3392.660	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3495.370	3495.970	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3603.830	3604.430	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3610.640	3611.240	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3758.570	3759.170	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	3762.280	3762.880	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	3777.650	3778.250	Israel's,	Israel's,
https://www.youtube.com/watch?v=3jICo_fa5Qg	3816.220	3816.820	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	3996.330	3996.930	Israelis?	Israelis?
https://www.youtube.com/watch?v=3jICo_fa5Qg	4016.400	4017.000	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4032.020	4032.620	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4034.170	4034.770	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	4040.250	4040.850	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	4043.980	4044.580	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4096.120	4096.720	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	4116.480	4117.080	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	4121.850	4122.450	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	4145.390	4145.990	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	4149.310	4149.910	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4154.850	4155.450	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	4156.370	4156.970	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4158.720	4159.320	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	4202.800	4203.400	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	4213.990	4214.590	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4232.300	4232.900	-Israel	-Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4277.190	4277.790	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	4305.150	4305.750	Israel?	Israel?
https://www.youtube.com/watch?v=3jICo_fa5Qg	4330.330	4330.930	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4339.760	4340.360	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4397.970	4398.570	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4408.420	4409.020	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	4409.840	4410.440	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	4441.920	4442.520	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	4447.485	4448.085	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	4461.550	4462.150	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4463.810	4464.410	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	4479.280	4479.880	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	4499.100	4499.700	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4607.980	4608.580	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4627.560	4628.160	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4632.080	4632.680	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4698.540	4699.140	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4700.720	4701.320	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4706.500	4707.100	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4716.730	4717.330	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	4728.520	4729.120	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	4765.050	4765.650	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4766.650	4767.250	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	4800.550	4801.150	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4841.260	4841.860	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	4844.660	4845.260	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	4876.840	4877.440	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4887.690	4888.290	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	4903.040	4903.640	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	4923.910	4924.510	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	4975.550	4976.150	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	4996.920	4997.520	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5007.040	5007.640	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	5018.020	5018.620	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	5039.570	5040.170	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5042.190	5042.790	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5049.180	5049.780	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5122.690	5123.290	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5130.150	5130.750	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	5393.500	5394.100	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5419.200	5419.800	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	5421.360	5421.960	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	5422.600	5423.200	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	5424.730	5425.330	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5427.560	5428.160	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5428.260	5428.860	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5432.190	5432.790	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5436.730	5437.330	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5441.440	5442.040	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5449.420	5450.020	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5457.310	5457.910	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5482.810	5483.410	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5491.430	5492.030	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5495.840	5496.440	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5518.370	5518.970	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5539.510	5540.110	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5555.660	5556.260	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	5563.460	5564.060	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	5569.660	5570.260	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5584.020	5584.620	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	5589.610	5590.210	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5621.470	5622.070	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5627.910	5628.510	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5632.520	5633.120	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	5649.610	5650.210	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5659.410	5660.010	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5668.770	5669.370	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5678.740	5679.340	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5681.460	5682.060	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5690.820	5691.420	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5705.230	5705.830	Israel?	Israel?
https://www.youtube.com/watch?v=3jICo_fa5Qg	5706.750	5707.350	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	5737.780	5738.380	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5740.950	5741.550	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5754.710	5755.310	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5771.390	5771.990	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5775.150	5775.750	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5781.700	5782.300	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5804.130	5804.730	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	5806.750	5807.350	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5812.400	5813.000	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5939.630	5940.230	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5963.550	5964.150	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5966.060	5966.660	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5967.760	5968.360	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	5975.850	5976.450	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6008.700	6009.300	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6044.780	6045.380	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	6051.060	6051.660	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6078.570	6079.170	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6084.340	6084.940	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6093.050	6093.650	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6109.430	6110.030	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6126.610	6127.210	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6131.470	6132.070	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6264.480	6265.080	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6479.570	6480.170	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6485.310	6485.910	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	6628.890	6629.490	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	6632.750	6633.350	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	6633.340	6633.940	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	6644.040	6644.640	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	6660.130	6660.730	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6662.080	6662.680	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6701.840	6702.440	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	6706.490	6707.090	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6707.390	6707.990	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	6954.550	6955.150	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	7006.030	7006.630	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	7259.410	7260.010	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	7358.660	7359.260	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	7391.900	7392.500	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	7745.820	7746.420	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7748.210	7748.810	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7749.050	7749.650	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	7758.070	7758.670	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	7770.370	7770.970	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7772.630	7773.230	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7806.220	7806.820	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7813.980	7814.580	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7823.290	7823.890	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	7837.060	7837.660	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7861.720	7862.320	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	7892.470	7893.070	Israel?	Israel?
https://www.youtube.com/watch?v=3jICo_fa5Qg	7919.430	7920.030	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7926.770	7927.370	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7934.260	7934.860	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7943.070	7943.670	Israel's,	Israel's,
https://www.youtube.com/watch?v=3jICo_fa5Qg	7946.640	7947.240	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	7963.050	7963.650	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	7973.710	7974.310	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	8007.820	8008.420	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	8063.750	8064.350	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	8245.310	8245.910	Israel?	Israel?
https://www.youtube.com/watch?v=3jICo_fa5Qg	8275.080	8275.680	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	8277.570	8278.170	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	8278.960	8279.560	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9464.870	9465.470	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	9484.920	9485.520	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	9520.230	9520.830	Israeli,	Israeli,
https://www.youtube.com/watch?v=3jICo_fa5Qg	9522.740	9523.340	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	9526.370	9526.970	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	9540.050	9540.650	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9543.580	9544.180	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9564.100	9564.700	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	9581.130	9581.730	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	9618.220	9618.820	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9620.380	9620.980	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9633.420	9634.020	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9666.500	9667.100	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9685.240	9685.840	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	9714.740	9715.340	Israel?	Israel?
https://www.youtube.com/watch?v=3jICo_fa5Qg	9719.670	9720.270	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9733.150	9733.750	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	9750.520	9751.120	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9754.200	9754.800	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9774.640	9775.240	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	9789.020	9789.620	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9798.920	9799.520	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9806.490	9807.090	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9834.100	9834.700	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9844.660	9845.260	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9856.580	9857.180	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	9858.490	9859.090	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	9859.880	9860.480	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9870.520	9871.120	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9941.930	9942.530	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	9946.340	9946.940	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10026.370	10026.970	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	10028.280	10028.880	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	10030.930	10031.530	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	10046.470	10047.070	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10056.070	10056.670	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	10063.260	10063.860	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10071.620	10072.220	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10080.480	10081.080	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10127.600	10128.200	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10148.770	10149.370	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	10150.240	10150.840	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	10161.010	10161.610	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	10178.750	10179.350	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	10181.160	10181.760	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10194.760	10195.360	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	10198.090	10198.690	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10245.210	10245.810	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10262.270	10262.870	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	10271.930	10272.530	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10279.900	10280.500	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10312.890	10313.490	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	10328.620	10329.220	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	10342.810	10343.410	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	10386.080	10386.680	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	10410.290	10410.890	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10413.680	10414.280	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	10415.140	10415.740	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10440.490	10441.090	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10469.820	10470.420	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	10710.110	10710.710	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	10988.900	10989.500	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11077.940	11078.540	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11283.070	11283.670	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11508.020	11508.620	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11535.390	11535.990	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11549.410	11550.010	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11555.370	11555.970	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	11570.380	11570.980	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	11575.790	11576.390	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11642.260	11642.860	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11681.480	11682.080	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	11761.970	11762.570	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11825.350	11825.950	-Israel	-Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11846.530	11847.130	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11868.400	11869.000	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	11889.750	11890.350	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	11951.400	11952.000	Israel?	Israel?
https://www.youtube.com/watch?v=3jICo_fa5Qg	12048.740	12049.340	-Israel?	-Israel?
https://www.youtube.com/watch?v=3jICo_fa5Qg	12055.950	12056.550	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	12062.620	12063.220	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	12233.060	12233.660	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	12248.450	12249.050	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	12263.450	12264.050	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	12264.220	12264.820	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	12344.750	12345.350	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	12370.360	12370.960	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	13348.330	13348.930	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	13351.710	13352.310	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	13419.030	13419.630	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	13918.100	13918.700	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	14030.460	14031.060	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	14195.250	14195.850	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	14406.900	14407.500	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	14409.170	14409.770	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	14420.040	14420.640	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	14429.920	14430.520	Israelis	Israelis
https://www.youtube.com/watch?v=3jICo_fa5Qg	14445.130	14445.730	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	14449.740	14450.340	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	14451.250	14451.850	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	14457.120	14457.720	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	14465.530	14466.130	Israeli	Israeli
https://www.youtube.com/watch?v=3jICo_fa5Qg	14468.090	14468.690	Israelis.	Israelis.
https://www.youtube.com/watch?v=3jICo_fa5Qg	14514.230	14514.830	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	14516.300	14516.900	Israel's	Israel's
https://www.youtube.com/watch?v=3jICo_fa5Qg	14730.940	14731.540	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	14758.210	14758.810	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	16885.110	16885.710	Israel.	Israel.
https://www.youtube.com/watch?v=3jICo_fa5Qg	17082.310	17082.910	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	17087.470	17088.070	Israel?	Israel?
https://www.youtube.com/watch?v=3jICo_fa5Qg	17094.480	17095.080	Israel	Israel
https://www.youtube.com/watch?v=3jICo_fa5Qg	18803.000	18803.600	Israel,	Israel,
https://www.youtube.com/watch?v=3jICo_fa5Qg	18804.020	18804.620	Israel	Israel
